category,event_ticker,event_title,market_ticker,market_title,yes_bid,yes_ask,mid_yes,last_price,close_time,time_to_close_hours
Sports,KXNBASTL-26FEB05GSWPHX,Golden State at Phoenix: Steals,KXNBASTL-26FEB05GSWPHX-GSWDGREEN23-3,Draymond Green: 3+,0.0,0.18,0.0,0.0,2026-02-20 03:00:00+00:00,238.78
Sports,KXNBAREB-26FEB05PHILAL,Philadelphia at Los Angeles L: Rebounds,KXNBAREB-26FEB05PHILAL-LALLJAMES23-2,LeBron James: 2+,0.92,0.99,0.955,0.0,2026-02-20 03:00:00+00:00,238.78
Sports,KXNBAPTS-26FEB05GSWPHX,Golden State at Phoenix: Points,KXNBAPTS-26FEB05GSWPHX-GSWDGREEN23-25,Draymond Green: 25+,0.0,0.04,0.0,0.0,2026-02-20 03:00:00+00:00,238.78
Sports,KXNBABLK-26FEB05GSWPHX,Golden State at Phoenix: Blocks,KXNBABLK-26FEB05GSWPHX-GSWDGREEN23-3,Draymond Green: 3+,0.0,0.14,0.0,0.0,2026-02-20 03:00:00+00:00,238.78
Sports,KXNBAAST-26FEB05PHILAL,Philadelphia at Los Angeles L: Assists,KXNBAAST-26FEB05PHILAL-PHIVEDGECOMBE77-5,VJ Edgecombe: 5+,0.39,0.44,0.415,0.0,2026-02-20 03:00:00+00:00,238.78
Sports,KXNBAAST-26FEB05PHILAL,Philadelphia at Los Angeles L: Assists,KXNBAAST-26FEB05PHILAL-PHITMAXEY0-10,Tyrese Maxey: 10+,0.18,0.22,0.2,0.0,2026-02-20 03:00:00+00:00,238.78
Sports,KXNBAAST-26FEB05PHILAL,Philadelphia at Los Angeles L: Assists,KXNBAAST-26FEB05PHILAL-LALLJAMES23-12,LeBron James: 12+,0.0,0.07,0.0,0.0,2026-02-20 03:00:00+00:00,238.78
Sports,KXNBA3PT-26FEB05PHILAL,Philadelphia at Los Angeles L: Three Pointers,KXNBA3PT-26FEB05PHILAL-PHITMAXEY0-6,Tyrese Maxey: 6+,0.0,0.15,0.0,0.0,2026-02-20 03:00:00+00:00,238.78
Sports,KXTABLETENNIS-26FEB05JROBWI,Jaroslaw Rolak vs Bartlomiej Wisniewski,KXTABLETENNIS-26FEB05JROBWI-JRO,Jaroslaw Rolak,0.01,0.88,0.445,0.0,2026-02-20 02:35:00+00:00,238.37
Sports,KXTABLETENNIS-26FEB05JROBWI,Jaroslaw Rolak vs Bartlomiej Wisniewski,KXTABLETENNIS-26FEB05JROBWI-BWI,Bartlomiej Wisniewski,0.01,0.88,0.445,0.0,2026-02-20 02:35:00+00:00,238.37
Sports,KXNCAAMBTOTAL-26FEB05UTAUTU,UT Arlington at Utah Tech: Total Points,KXNCAAMBTOTAL-26FEB05UTAUTU-151,Over 151.5 points scored,0.11,0.22,0.165,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05UTAUTU,UT Arlington at Utah Tech: Total Points,KXNCAAMBTOTAL-26FEB05UTAUTU-148,Over 148.5 points scored,0.19,0.28,0.235,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05UTAUTU,UT Arlington at Utah Tech: Total Points,KXNCAAMBTOTAL-26FEB05UTAUTU-133,Over 133.5 points scored,0.66,0.73,0.695,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05UTAUTU,UT Arlington at Utah Tech: Total Points,KXNCAAMBTOTAL-26FEB05UTAUTU-130,Over 130.5 points scored,0.72,0.82,0.77,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05UTAUTU,UT Arlington at Utah Tech: Total Points,KXNCAAMBTOTAL-26FEB05UTAUTU-124,Over 124.5 points scored,0.84,0.95,0.895,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05UNCOWEB,Northern Colorado at Weber St.: Total Points,KXNCAAMBTOTAL-26FEB05UNCOWEB-177,Over 177.5 points scored,0.05,0.16,0.105,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05UNCOWEB,Northern Colorado at Weber St.: Total Points,KXNCAAMBTOTAL-26FEB05UNCOWEB-174,Over 174.5 points scored,0.1,0.21,0.155,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05UNCOWEB,Northern Colorado at Weber St.: Total Points,KXNCAAMBTOTAL-26FEB05UNCOWEB-171,Over 171.5 points scored,0.16,0.27,0.215,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05UCSBUCD,UC Santa Barbara at UC Davis: Total Points,KXNCAAMBTOTAL-26FEB05UCSBUCD-163,Over 163.5 points scored,0.06,0.42,0.24,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05UCSBUCD,UC Santa Barbara at UC Davis: Total Points,KXNCAAMBTOTAL-26FEB05UCSBUCD-160,Over 160.5 points scored,0.11,0.46,0.285,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05UCSBUCD,UC Santa Barbara at UC Davis: Total Points,KXNCAAMBTOTAL-26FEB05UCSBUCD-133,Over 133.5 points scored,0.69,0.9,0.795,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05NAUIDST,Northern Arizona at Idaho St.: Total Points,KXNCAAMBTOTAL-26FEB05NAUIDST-158,Over 158.5 points scored,0.13,0.24,0.185,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05NAUIDST,Northern Arizona at Idaho St.: Total Points,KXNCAAMBTOTAL-26FEB05NAUIDST-155,Over 155.5 points scored,0.21,0.31,0.26,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05NAUIDST,Northern Arizona at Idaho St.: Total Points,KXNCAAMBTOTAL-26FEB05NAUIDST-152,Over 152.5 points scored,0.31,0.37,0.34,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05NAUIDST,Northern Arizona at Idaho St.: Total Points,KXNCAAMBTOTAL-26FEB05NAUIDST-149,Over 149.5 points scored,0.41,0.48,0.445,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05NAUIDST,Northern Arizona at Idaho St.: Total Points,KXNCAAMBTOTAL-26FEB05NAUIDST-131,Over 131.5 points scored,0.85,0.96,0.905,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05MEMUAB,Memphis at UAB: Total Points,KXNCAAMBTOTAL-26FEB05MEMUAB-139,Over 139.5 points scored,0.88,0.99,0.935,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05JVSTWKU,Jacksonville St. at Western Kentucky: Total Points,KXNCAAMBTOTAL-26FEB05JVSTWKU-154,Over 154.5 points scored,0.04,0.15,0.095,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05JVSTWKU,Jacksonville St. at Western Kentucky: Total Points,KXNCAAMBTOTAL-26FEB05JVSTWKU-151,Over 151.5 points scored,0.08,0.19,0.135,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05JVSTWKU,Jacksonville St. at Western Kentucky: Total Points,KXNCAAMBTOTAL-26FEB05JVSTWKU-148,Over 148.5 points scored,0.13,0.24,0.185,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05IDHOMTST,Idaho at Montana St.: Total Points,KXNCAAMBTOTAL-26FEB05IDHOMTST-159,Over 159.5 points scored,0.02,0.12,0.07,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05IDHOMTST,Idaho at Montana St.: Total Points,KXNCAAMBTOTAL-26FEB05IDHOMTST-156,Over 156.5 points scored,0.05,0.16,0.105,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05IDHOMTST,Idaho at Montana St.: Total Points,KXNCAAMBTOTAL-26FEB05IDHOMTST-153,Over 153.5 points scored,0.1,0.21,0.155,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05IDHOMTST,Idaho at Montana St.: Total Points,KXNCAAMBTOTAL-26FEB05IDHOMTST-150,Over 150.5 points scored,0.17,0.27,0.22,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05EWUMONT,Eastern Washington at Montana: Total Points,KXNCAAMBTOTAL-26FEB05EWUMONT-163,Over 163.5 points scored,0.04,0.15,0.095,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05EWUMONT,Eastern Washington at Montana: Total Points,KXNCAAMBTOTAL-26FEB05EWUMONT-160,Over 160.5 points scored,0.09,0.19,0.14,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05EWUMONT,Eastern Washington at Montana: Total Points,KXNCAAMBTOTAL-26FEB05EWUMONT-136,Over 136.5 points scored,0.75,0.86,0.805,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05UTAUTU,UT Arlington at Utah Tech: Spread,KXNCAAMBSPREAD-26FEB05UTAUTU-UTU16,Utah Tech wins by over 16.5 Points,0.03,0.07,0.05,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05UTAUTU,UT Arlington at Utah Tech: Spread,KXNCAAMBSPREAD-26FEB05UTAUTU-UTU13,Utah Tech wins by over 13.5 Points,0.03,0.07,0.05,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05UTAUTU,UT Arlington at Utah Tech: Spread,KXNCAAMBSPREAD-26FEB05UTAUTU-UTU10,Utah Tech wins by over 10.5 Points,0.03,0.13,0.08,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05UTAUTU,UT Arlington at Utah Tech: Spread,KXNCAAMBSPREAD-26FEB05UTAUTU-UTA14,UT Arlington wins by over 14.5 Points,0.03,0.08,0.055,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05UTAUTU,UT Arlington at Utah Tech: Spread,KXNCAAMBSPREAD-26FEB05UTAUTU-UTA11,UT Arlington wins by over 11.5 Points,0.04,0.13,0.085,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05UCSBUCD,UC Santa Barbara at UC Davis: Spread,KXNCAAMBSPREAD-26FEB05UCSBUCD-UCSB17,UC Santa Barbara wins by over 17.5 Points,0.03,0.06,0.045,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05UCSBUCD,UC Santa Barbara at UC Davis: Spread,KXNCAAMBSPREAD-26FEB05UCSBUCD-UCSB14,UC Santa Barbara wins by over 14.5 Points,0.03,0.06,0.045,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05UCSBUCD,UC Santa Barbara at UC Davis: Spread,KXNCAAMBSPREAD-26FEB05UCSBUCD-UCD13,UC Davis wins by over 13.5 Points,0.03,0.25,0.14,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05NAUIDST,Northern Arizona at Idaho St.: Spread,KXNCAAMBSPREAD-26FEB05NAUIDST-IDST23,Idaho St. wins by over 23.5 Points,0.03,0.06,0.045,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05NAUIDST,Northern Arizona at Idaho St.: Spread,KXNCAAMBSPREAD-26FEB05NAUIDST-IDST20,Idaho St. wins by over 20.5 Points,0.03,0.07,0.05,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05NAUIDST,Northern Arizona at Idaho St.: Spread,KXNCAAMBSPREAD-26FEB05NAUIDST-IDST14,Idaho St. wins by over 14.5 Points,0.03,0.11,0.07,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05JVSTWKU,Jacksonville St. at Western Kentucky: Spread,KXNCAAMBSPREAD-26FEB05JVSTWKU-WKU9,Western Kentucky wins by over 9.5 Points,0.22,0.29,0.255,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05JVSTWKU,Jacksonville St. at Western Kentucky: Spread,KXNCAAMBSPREAD-26FEB05JVSTWKU-WKU18,Western Kentucky wins by over 18.5 Points,0.03,0.09,0.06,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05JVSTWKU,Jacksonville St. at Western Kentucky: Spread,KXNCAAMBSPREAD-26FEB05JVSTWKU-WKU15,Western Kentucky wins by over 15.5 Points,0.04,0.15,0.095,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05JVSTWKU,Jacksonville St. at Western Kentucky: Spread,KXNCAAMBSPREAD-26FEB05JVSTWKU-WKU12,Western Kentucky wins by over 12.5 Points,0.11,0.2,0.155,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05JVSTWKU,Jacksonville St. at Western Kentucky: Spread,KXNCAAMBSPREAD-26FEB05JVSTWKU-JVST12,Jacksonville St. wins by over 12.5 Points,0.03,0.08,0.055,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05IDHOMTST,Idaho at Montana St.: Spread,KXNCAAMBSPREAD-26FEB05IDHOMTST-MTST18,Montana St. wins by over 18.5 Points,0.04,0.15,0.095,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05IDHOMTST,Idaho at Montana St.: Spread,KXNCAAMBSPREAD-26FEB05IDHOMTST-IDHO9,Idaho wins by over 9.5 Points,0.03,0.06,0.045,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05IDHOMTST,Idaho at Montana St.: Spread,KXNCAAMBSPREAD-26FEB05IDHOMTST-IDHO3,Idaho wins by over 3.5 Points,0.05,0.14,0.095,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05EWUMONT,Eastern Washington at Montana: Spread,KXNCAAMBSPREAD-26FEB05EWUMONT-MONT18,Montana wins by over 18.5 Points,0.03,0.13,0.08,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05EWUMONT,Eastern Washington at Montana: Spread,KXNCAAMBSPREAD-26FEB05EWUMONT-MONT15,Montana wins by over 15.5 Points,0.04,0.18,0.11,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBSPREAD-26FEB05EWUMONT,Eastern Washington at Montana: Spread,KXNCAAMBSPREAD-26FEB05EWUMONT-EWU9,Eastern Washington wins by over 9.5 Points,0.03,0.09,0.06,0.0,2026-02-20 02:00:00+00:00,237.78
Sports,KXNCAAMBTOTAL-26FEB05WIUTNTC,Western Illinois at Tennessee Tech: Total Points,KXNCAAMBTOTAL-26FEB05WIUTNTC-151,Over 151.5 points scored,0.71,0.79,0.75,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBTOTAL-26FEB05WIUTNTC,Western Illinois at Tennessee Tech: Total Points,KXNCAAMBTOTAL-26FEB05WIUTNTC-136,Over 136.5 points scored,0.92,0.99,0.955,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBTOTAL-26FEB05WIUTNTC,Western Illinois at Tennessee Tech: Total Points,KXNCAAMBTOTAL-26FEB05WIUTNTC-133,Over 133.5 points scored,0.93,0.99,0.96,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBTOTAL-26FEB05WIUTNTC,Western Illinois at Tennessee Tech: Total Points,KXNCAAMBTOTAL-26FEB05WIUTNTC-130,Over 130.5 points scored,0.94,0.99,0.965,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBTOTAL-26FEB05USIUTM,Southern Indiana at Tennessee-Martin: Total Points,KXNCAAMBTOTAL-26FEB05USIUTM-118,Over 118.5 points scored,0.61,0.93,0.77,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBTOTAL-26FEB05MORESEMO,Morehead St. at Southeast Missouri St.: Total Points,KXNCAAMBTOTAL-26FEB05MORESEMO-161,Over 161.5 points scored,0.07,0.18,0.125,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBTOTAL-26FEB05MORESEMO,Morehead St. at Southeast Missouri St.: Total Points,KXNCAAMBTOTAL-26FEB05MORESEMO-158,Over 158.5 points scored,0.12,0.23,0.175,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBTOTAL-26FEB05MORESEMO,Morehead St. at Southeast Missouri St.: Total Points,KXNCAAMBTOTAL-26FEB05MORESEMO-155,Over 155.5 points scored,0.2,0.3,0.25,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBTOTAL-26FEB05MORESEMO,Morehead St. at Southeast Missouri St.: Total Points,KXNCAAMBTOTAL-26FEB05MORESEMO-131,Over 131.5 points scored,0.85,0.96,0.905,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBTOTAL-26FEB05EIUTNST,Eastern Illinois at Tennessee St.: Total Points,KXNCAAMBTOTAL-26FEB05EIUTNST-160,Over 160.5 points scored,0.02,0.09,0.055,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBTOTAL-26FEB05EIUTNST,Eastern Illinois at Tennessee St.: Total Points,KXNCAAMBTOTAL-26FEB05EIUTNST-157,Over 157.5 points scored,0.02,0.11,0.065,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBSPREAD-26FEB05WIUTNTC,Western Illinois at Tennessee Tech: Spread,KXNCAAMBSPREAD-26FEB05WIUTNTC-WIU4,Western Illinois wins by over 4.5 Points,0.03,0.79,0.41,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBSPREAD-26FEB05WIUTNTC,Western Illinois at Tennessee Tech: Spread,KXNCAAMBSPREAD-26FEB05WIUTNTC-WIU1,Western Illinois wins by over 1.5 Points,0.03,0.79,0.41,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBSPREAD-26FEB05WIUTNTC,Western Illinois at Tennessee Tech: Spread,KXNCAAMBSPREAD-26FEB05WIUTNTC-TNTC5,Tennessee Tech wins by over 5.5 Points,0.92,0.97,0.945,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBSPREAD-26FEB05USIUTM,Southern Indiana at Tennessee-Martin: Spread,KXNCAAMBSPREAD-26FEB05USIUTM-UTM26,Tennessee-Martin wins by over 26.5 Points,0.13,0.5,0.315,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBSPREAD-26FEB05MORESEMO,Morehead St. at Southeast Missouri St.: Spread,KXNCAAMBSPREAD-26FEB05MORESEMO-SEMO23,Southeast Missouri St. wins by over 23.5 Points,0.08,0.22,0.15,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBSPREAD-26FEB05MORESEMO,Morehead St. at Southeast Missouri St.: Spread,KXNCAAMBSPREAD-26FEB05MORESEMO-SEMO20,Southeast Missouri St. wins by over 20.5 Points,0.19,0.32,0.255,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBSPREAD-26FEB05MORESEMO,Morehead St. at Southeast Missouri St.: Spread,KXNCAAMBSPREAD-26FEB05MORESEMO-SEMO17,Southeast Missouri St. wins by over 17.5 Points,0.35,0.43,0.39,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBSPREAD-26FEB05EIUTNST,Eastern Illinois at Tennessee St.: Spread,KXNCAAMBSPREAD-26FEB05EIUTNST-TNST25,Tennessee St. wins by over 25.5 Points,0.03,0.05,0.04,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBSPREAD-26FEB05EIUTNST,Eastern Illinois at Tennessee St.: Spread,KXNCAAMBSPREAD-26FEB05EIUTNST-TNST22,Tennessee St. wins by over 22.5 Points,0.03,0.06,0.045,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBSPREAD-26FEB05EIUTNST,Eastern Illinois at Tennessee St.: Spread,KXNCAAMBSPREAD-26FEB05EIUTNST-TNST19,Tennessee St. wins by over 19.5 Points,0.03,0.08,0.055,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBSPREAD-26FEB05EIUTNST,Eastern Illinois at Tennessee St.: Spread,KXNCAAMBSPREAD-26FEB05EIUTNST-EIU5,Eastern Illinois wins by over 5.5 Points,0.03,0.13,0.08,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBSPREAD-26FEB05EIUTNST,Eastern Illinois at Tennessee St.: Spread,KXNCAAMBSPREAD-26FEB05EIUTNST-EIU2,Eastern Illinois wins by over 2.5 Points,0.09,0.2,0.145,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNBASTL-26FEB05SASDAL,San Antonio at Dallas: Steals,KXNBASTL-26FEB05SASDAL-SASVWEMBANYAMA1-3,Victor Wembanyama: 3+,0.0,0.98,0.0,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNBASTL-26FEB05SASDAL,San Antonio at Dallas: Steals,KXNBASTL-26FEB05SASDAL-DALCFLAGG32-3,Cooper Flagg: 3+,0.0,0.98,0.0,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNBAREB-26FEB05SASDAL,San Antonio at Dallas: Rebounds,KXNBAREB-26FEB05SASDAL-SASSCASTLE5-8,Stephon Castle: 8+,0.0,0.99,0.0,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNBAREB-26FEB05SASDAL,San Antonio at Dallas: Rebounds,KXNBAREB-26FEB05SASDAL-SASSCASTLE5-2,Stephon Castle: 2+,0.0,0.99,0.0,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNBAREB-26FEB05SASDAL,San Antonio at Dallas: Rebounds,KXNBAREB-26FEB05SASDAL-SASSCASTLE5-10,Stephon Castle: 10+,0.0,0.99,0.0,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNBAREB-26FEB05SASDAL,San Antonio at Dallas: Rebounds,KXNBAREB-26FEB05SASDAL-SASDFOX4-8,De'Aaron Fox: 8+,0.0,0.99,0.0,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNBAREB-26FEB05SASDAL,San Antonio at Dallas: Rebounds,KXNBAREB-26FEB05SASDAL-SASDFOX4-6,De'Aaron Fox: 6+,0.0,0.99,0.0,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNBAREB-26FEB05SASDAL,San Antonio at Dallas: Rebounds,KXNBAREB-26FEB05SASDAL-SASDFOX4-5,De'Aaron Fox: 5+,0.0,0.99,0.0,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNBAREB-26FEB05SASDAL,San Antonio at Dallas: Rebounds,KXNBAREB-26FEB05SASDAL-SASDFOX4-2,De'Aaron Fox: 2+,0.0,0.99,0.0,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNBABLK-26FEB05SASDAL,San Antonio at Dallas: Blocks,KXNBABLK-26FEB05SASDAL-DALCFLAGG32-3,Cooper Flagg: 3+,0.0,0.99,0.0,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNBAAST-26FEB05SASDAL,San Antonio at Dallas: Assists,KXNBAAST-26FEB05SASDAL-SASVWEMBANYAMA1-8,Victor Wembanyama: 8+,0.0,0.99,0.0,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNBAAST-26FEB05SASDAL,San Antonio at Dallas: Assists,KXNBAAST-26FEB05SASDAL-SASSCASTLE5-12,Stephon Castle: 12+,0.0,0.99,0.0,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNBA3PT-26FEB05SASDAL,San Antonio at Dallas: Three Pointers,KXNBA3PT-26FEB05SASDAL-SASSCASTLE5-5,Stephon Castle: 5+,0.0,0.99,0.0,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNBA3PT-26FEB05SASDAL,San Antonio at Dallas: Three Pointers,KXNBA3PT-26FEB05SASDAL-SASSCASTLE5-4,Stephon Castle: 4+,0.0,0.99,0.0,0.0,2026-02-20 01:30:00+00:00,237.28
Sports,KXNCAAMBTOTAL-26FEB05NEOMUND,Omaha at North Dakota: Total Points,KXNCAAMBTOTAL-26FEB05NEOMUND-158,Over 158.5 points scored,0.02,0.06,0.04,0.0,2026-02-20 01:00:00+00:00,236.78
Sports,KXNCAAMBTOTAL-26FEB05LINWUALR,Lindenwood at Little Rock: Total Points,KXNCAAMBTOTAL-26FEB05LINWUALR-167,Over 167.5 points scored,0.02,0.27,0.145,0.0,2026-02-20 01:00:00+00:00,236.78
Sports,KXNCAAMBTOTAL-26FEB05LINWUALR,Lindenwood at Little Rock: Total Points,KXNCAAMBTOTAL-26FEB05LINWUALR-161,Over 161.5 points scored,0.02,0.3,0.16,0.0,2026-02-20 01:00:00+00:00,236.78
Sports,KXNCAAMBTOTAL-26FEB05LINWUALR,Lindenwood at Little Rock: Total Points,KXNCAAMBTOTAL-26FEB05LINWUALR-158,Over 158.5 points scored,0.04,0.38,0.21,0.0,2026-02-20 01:00:00+00:00,236.78
Sports,KXNCAAMBTOTAL-26FEB05DENNDSU,Denver at North Dakota St.: Total Points,KXNCAAMBTOTAL-26FEB05DENNDSU-169,Over 169.5 points scored,0.02,0.58,0.3,0.0,2026-02-20 01:00:00+00:00,236.78
Sports,KXNCAAMBSPREAD-26FEB05NEOMUND,Omaha at North Dakota: Spread,KXNCAAMBSPREAD-26FEB05NEOMUND-NEOM14,Omaha wins by over 14.5 Points,0.03,0.07,0.05,0.0,2026-02-20 01:00:00+00:00,236.78
Sports,KXNCAAMBSPREAD-26FEB05LINWUALR,Lindenwood at Little Rock: Spread,KXNCAAMBSPREAD-26FEB05LINWUALR-UALR8,Little Rock wins by over 8.5 Points,0.03,0.27,0.15,0.0,2026-02-20 01:00:00+00:00,236.78
Sports,KXNCAAMBSPREAD-26FEB05LINWUALR,Lindenwood at Little Rock: Spread,KXNCAAMBSPREAD-26FEB05LINWUALR-UALR14,Little Rock wins by over 14.5 Points,0.03,0.38,0.205,0.0,2026-02-20 01:00:00+00:00,236.78
Sports,KXNCAAMBSPREAD-26FEB05LINWUALR,Lindenwood at Little Rock: Spread,KXNCAAMBSPREAD-26FEB05LINWUALR-LINW7,Lindenwood wins by over 7.5 Points,0.09,0.4,0.245,0.0,2026-02-20 01:00:00+00:00,236.78
Sports,KXNCAAMBSPREAD-26FEB05LINWUALR,Lindenwood at Little Rock: Spread,KXNCAAMBSPREAD-26FEB05LINWUALR-LINW16,Lindenwood wins by over 16.5 Points,0.03,0.65,0.34,0.0,2026-02-20 01:00:00+00:00,236.78
Sports,KXNCAAMBSPREAD-26FEB05LINWUALR,Lindenwood at Little Rock: Spread,KXNCAAMBSPREAD-26FEB05LINWUALR-LINW13,Lindenwood wins by over 13.5 Points,0.03,0.27,0.15,0.0,2026-02-20 01:00:00+00:00,236.78
